signal,human_si,enc_01,enc_02,enc_03,enc_04,enc_05,enc_06,enc_07,enc_08,enc_09,enc_10,enc_11,enc_12,enc_13,enc_14,enc_15,enc_16,enc_17,enc_18,enc_19,enc_20,enc_21,enc_22,enc_23,enc_24,dec_01,dec_02,dec_03,dec_04,dec_05,dec_06,dec_07,dec_08,dec_09,dec_10,dec_11,dec_12,dec_13,dec_14,dec_15,dec_16,dec_17,dec_18,dec_19,dec_20,dec_21,dec_22,dec_23,dec_24
S09086_L0222_E001,0.0,0.9694574935038884,0.9666077679395676,0.9624647019704183,0.9592191376288732,0.9563907912572225,0.9550417809486389,0.9493012720942497,0.9319316415414214,0.9216138029769063,0.9130356675883134,0.9014041612818837,0.8933685664596657,0.8919717662623152,0.8851693328515006,0.8773901306899109,0.8706452360184243,0.8654075251432757,0.8629372247564606,0.8527881148556868,0.8455803452755014,0.843403982371868,0.8456224735776583,0.8396812403152386,0.8335679615152379,0.38809024866965225,0.5962336458285717,0.770038512276962,0.6864755889768462,0.4797011061500368,0.4324645058958498,0.42785760486913343,0.3830844896977622,0.3937667370731718,0.38316339350617246,0.37541083524308394,0.39064006125456285,0.4469134026651985,0.4950124595938848,0.5398767232084226,0.6242991817305014,0.6973775295102214,0.7389941323768136,0.7827853830216533,0.8185518146740617,0.8448760744447531,0.85447903863779,0.8435632571323798,0.8379367711360162
S09088_L0206_E001,0.0,0.9604977529446284,0.9611547952095667,0.9594137250185013,0.9572715563774109,0.9547767655849457,0.9516432131926219,0.9452339128653209,0.9243250878891752,0.9138071549727271,0.9049233444174751,0.8945324811836084,0.8883394818417728,0.88736678177615,0.8818554728634966,0.8728829679256305,0.8664772257253838,0.860551646042654,0.8585836206569026,0.848048845407553,0.8419943854692101,0.8397966647905608,0.8424370963747303,0.8367602644662062,0.8353338616689047,0.4611036789968123,0.632845398366607,0.7949586373200921,0.7323826106006761,0.5366804603215379,0.49886014508352056,0.4846944097435953,0.44910187678121916,0.436980025365086,0.4277957003103763,0.40861696676218706,0.3985584123731658,0.44591163444749354,0.49488253394758647,0.548230581119809,0.6241870325051376,0.6881762589783,0.7372327672686575,0.7829742819084932,0.8184627535560853,0.8410858571689369,0.8571121219684362,0.8642311725765874,0.8612552795197974
S09088_L0212_E001,0.0,0.9663002130190531,0.9655945980548859,0.9633795324166616,0.9606051444212595,0.9576997117996215,0.9553462300697962,0.9497303545475007,0.9303934705841045,0.9198011756033326,0.9109834534078837,0.9012890470474958,0.8943653844489405,0.8921645164781561,0.886167955345057,0.8763421130850911,0.8689060688077782,0.8629751910675938,0.8606674827904984,0.8501419090293347,0.8441531523667897,0.8414149471204728,0.84468379346778,0.839183177396655,0.8370834083507458,0.4608241347107555,0.6339975997515482,0.7929133944418228,0.7300830691403041,0.5329745746792435,0.49606096607143096,0.4826082899650808,0.4459988845462373,0.43400208081689756,0.42596826233684487,0.40283456242378385,0.3943452266373971,0.4401681718611339,0.48927813466698106,0.5431622873277488,0.621735759200225,0.6863849317388411,0.7339356593691729,0.780520468590256,0.8177121004065135,0.8408064649985657,0.8568976208584154,0.8648000387892062,0.8614926040284584
S09092_L0200_E001,0.0,0.9581453560193379,0.9590257695118586,0.9576312276124954,0.957084518233935,0.9537606368859609,0.951460924188296,0.9442694940169652,0.9240407227526108,0.91334424179367,0.9052999365055002,0.8952818937953562,0.8884946393303883,0.8880499659377771,0.8822484481174809,0.8748908906985695,0.8697668264030168,0.8653057807130584,0.8638480459923545,0.854062530861081,0.8484332128341775,0.8473491807350267,0.8480149192394068,0.8441070665965478,0.844734529385964,0.5243287652652685,0.6770868595637141,0.8141787592719686,0.7486832431090588,0.5751857308612511,0.5380152368341099,0.5015026453213914,0.44953294540513156,0.4396904843797263,0.43811211710302994,0.40822681801696986,0.41190344803505113,0.47577759731270763,0.5225886747072491,0.572970753696019,0.6597925201211989,0.7242356192885405,0.7674586978557761,0.809724573131568,0.8485669090878954,0.8707419017434376,0.8792110894882853,0.8824051652452504,0.8673478542489509
S09092_L0240_E001,44.4444444444,0.9656236466566721,0.9648425429662069,0.9626349919637044,0.9622418611049652,0.9588806928396225,0.9577431751092275,0.9521698239247004,0.9306085269786417,0.9206191531028598,0.9131454281893869,0.9034532718981306,0.8965470795116077,0.8947233018552263,0.8882532885360221,0.8808174915249692,0.8753907169317826,0.8714224399843563,0.8690820585060864,0.8597084156283721,0.8541893785407689,0.8526457083746791,0.8549482959359884,0.8505234418014685,0.8508926975826422,0.49503904360257683,0.6674113753645355,0.8165287661365769,0.754999986450259,0.5564815827934797,0.5157654803835583,0.4906045766072818,0.44399105466347993,0.4280220542777395,0.42757975809554627,0.40899313300749984,0.402429480729588,0.4388966300962853,0.486074772175685,0.5450260132076231,0.6191836519735134,0.6917067533956752,0.7482847659673424,0.7985904511955115,0.8350160417806903,0.8585752596480534,0.8727746286826078,0.8796909074068385,0.881141418297168
S09094_L0239_E001,0.0,0.9635347071886062,0.9626272927920023,0.9602354496320089,0.9588790136575699,0.9576812443733216,0.955991336941719,0.9495225555896759,0.9275393700813681,0.9165546379030372,0.9061318946679433,0.8934008594538319,0.8862596365187007,0.8862809141851806,0.8821644136865313,0.8777417837647954,0.8728195102019235,0.8682298254640773,0.8647226613843814,0.853312310817341,0.8471334009512017,0.844086782341823,0.8474905557408929,0.8429992376466592,0.8432647478580475,0.48735331674967475,0.6851445721323425,0.8023712505843802,0.7362849735280103,0.565854260487737,0.5501470498251902,0.5545676270712203,0.5207721700942437,0.5409332963841873,0.5535516126701722,0.5366542519463052,0.5766081924936317,0.5987796253399013,0.6165475972058476,0.6391929833641778,0.6847421969987354,0.7443049055013328,0.7882806115112639,0.8209879006244221,0.8473744382931119,0.8682113358864699,0.88047318114443,0.8831860855713641,0.8827833390550353
S09101_L0217_E001,100.0,0.9678133719364802,0.9677265976667404,0.9671082816521327,0.9668636099894842,0.9661097775697708,0.9645850203037262,0.9615513836542765,0.945071863974949,0.9398329664394259,0.9361621752436428,0.9290857228944854,0.9251111403628796,0.9239293468852217,0.91994972224844,0.9171737920182447,0.9136457456344118,0.9100521872891113,0.9082641137782484,0.902027527130209,0.8974589598726938,0.8940170786948874,0.8929513882237176,0.8901309872120619,0.8880259373386701,0.9949023779884983,0.9927711823926821,0.9915063329441894,0.9900070256055604,0.9785404302588294,0.9782005880779316,0.9766360326153293,0.9705175354217954,0.9639718937637702,0.9593056429185765,0.947498710232579,0.9541477212057266,0.9578506388875627,0.9614954544981816,0.9664611103902007,0.9720755951836029,0.9774801818086528,0.9806188965526883,0.9833540129503463,0.9848240001983538,0.9852658371719278,0.984049260989631,0.9813306928469647,0.977399620358013
S09107_L0239_E001,0.0,0.9658159789641698,0.9660630948543548,0.9645384809176127,0.9627450225353241,0.9604854537645976,0.9589659030834834,0.9538879048029582,0.9335085460975145,0.9233634549773608,0.915641919640669,0.9066370491717631,0.8992577573781212,0.8961609588194017,0.8901722038878749,0.8825988982114941,0.8757806040279101,0.870563663871338,0.8692372855115682,0.8591221372854585,0.8535052449552653,0.8519959448780865,0.855154835211734,0.8504977577477694,0.8500987152606249,0.5380193406810281,0.6746408634844304,0.8148941811298013,0.7539254268906209,0.5914346627954241,0.5569832824681175,0.508604280106969,0.45461257399141003,0.44754109593557345,0.4309482862403197,0.41869622463223527,0.42602268887965483,0.48194809191410504,0.536959435939968,0.5809346106472012,0.6614037909259239,0.7333015865301435,0.771583398731397,0.8098193032637656,0.8406174605741397,0.8623112794491616,0.8718959524936172,0.869463049650078,0.8542071095977898
S09111_L0227_E001,14.2857142857,0.9735168925126394,0.9726042517820994,0.9712511017719905,0.9695830694039662,0.9681542825698852,0.9663924617767334,0.9626391576925913,0.9465716976001859,0.9388813481852413,0.9319772564470769,0.9237648158296943,0.9165920422449708,0.9134057363159954,0.9077472550692037,0.9004867841725548,0.8932874364815653,0.889451732588311,0.8878259813425442,0.8804273821286381,0.875835708933572,0.8743831124628584,0.8772842397888502,0.8737232396205267,0.8716936547855536,0.9568998211570736,0.9685919712056381,0.9756419024056684,0.9676147386404452,0.9519920744633318,0.94597472808941,0.9408380731397495,0.9239117574464619,0.9079088139751362,0.8966515407521516,0.8834971652063015,0.8934726409547501,0.8985835969511718,0.9045258816137403,0.9155350192413395,0.9283387460008791,0.9407231535706418,0.950948998290599,0.9593269447018009,0.964020692483578,0.9686409297532067,0.9698055451225855,0.9666598166684358,0.9590268280851627
S09128_L0240_E001,100.0,0.972483993768692,0.9690856713056565,0.9652067694664002,0.9638385861317317,0.9620287812153498,0.9621302247842153,0.9569019094308218,0.9404163421938817,0.9331644313049813,0.9268881926362713,0.919332766742756,0.9147701826853056,0.9130387308609594,0.9091090924593931,0.9051249024274294,0.9006553632495925,0.8961898169293999,0.8943816422941163,0.8867635210883454,0.8816262379287897,0.8801656662478733,0.8815265325208504,0.8768621126363675,0.8761806478450695,0.9181147023624564,0.9477066925030362,0.96664204217372,0.957705973544707,0.9289162279155855,0.9224078902709657,0.9211789561457333,0.9114779786987927,0.9018120351182765,0.8968196939280413,0.8839739332916112,0.8937934510704574,0.8983356061509085,0.9088691683690548,0.9197145320970954,0.9308763733050255,0.9452998423822555,0.9533813490171582,0.9605936466628658,0.965093301923394,0.9698038229147047,0.9710782862405214,0.9704321931209046,0.9667142504831009
S09136_L0224_E001,0.0,0.9655515115658442,0.9667908035516739,0.9644703404506048,0.9639436710675557,0.9614008956750234,0.9595629243850708,0.9552189921538035,0.9382652899790556,0.9298370120413602,0.9233091367768744,0.9142127131127442,0.9070221564571063,0.9051505073085427,0.8973994062816103,0.8895688719997803,0.8824544252306223,0.8785450315934916,0.8754943228513002,0.8665856767110527,0.8601759688705206,0.8582408572783072,0.8613641908414041,0.8579518434405327,0.8584978581666947,0.47970051481074677,0.6569871380524127,0.800302895431389,0.7328103842111949,0.5273470492703525,0.4894655058899227,0.4795635330202654,0.4248340772009556,0.4081698505125667,0.4119730307708574,0.397581091118867,0.3869413926814069,0.4194939155020197,0.4671074900643504,0.5186382238800041,0.587375032532869,0.6691273901990886,0.7278556850025766,0.7776620399859133,0.816975290269233,0.8407702082325546,0.8590640796479373,0.8642665297677592,0.8617133035632022
S09140_L0206_E001,10.0,0.9623368159135183,0.96432861161232,0.9635079301198324,0.9624316208759943,0.9604152570565542,0.9593115816116333,0.953944485505422,0.9356387127172202,0.9286388887097128,0.9224255069321953,0.9143327510581972,0.9080132763343863,0.9065688980308672,0.9005215718497832,0.8928906460031867,0.8851676473710686,0.8805385564590494,0.879119616424044,0.8702981282714755,0.8653338887567321,0.8643758121815821,0.8661383836443226,0.8615922885288795,0.8588519794493914,0.4708826972452823,0.630214227551311,0.7776507835139836,0.7039767930219208,0.5261047197550442,0.5022165534172683,0.4641739415029114,0.41579159286121475,0.41284673075666756,0.39749201731976574,0.3840422654434882,0.3874012420600102,0.454844454641866,0.5090384818661258,0.5517067099133539,0.6300132402825002,0.7045484315953743,0.7469582288744256,0.7903776932982657,0.8274754195804136,0.8529614664075553,0.8619916533961063,0.854912973746983,0.8449334082627912
S09140_L0212_E001,10.0,0.9675824502309164,0.9684210707743962,0.9671750627756118,0.9655071687301,0.9628845351934433,0.9622506047089895,0.957930244088173,0.9414938526898623,0.9334025831598167,0.9272381593429794,0.9186722976031403,0.9119892138217887,0.9101717823489258,0.9049312831632172,0.8989094147626311,0.8921585419395318,0.8871052284987333,0.8853327033336973,0.8768985599934433,0.8717211661891391,0.870226050912713,0.8719372150275546,0.8673531756599744,0.8648387545744578,0.5508740658316045,0.7027668126295471,0.8171752482240561,0.7663625000173615,0.6237536729562392,0.6069801377892335,0.600528061123877,0.5648390355897424,0.5780429204680906,0.5858590207133488,0.5617330428351133,0.6037066125953756,0.6254564393712649,0.6427461745832681,0.6626450015906494,0.7034651751177801,0.7590836180634503,0.7941989268288356,0.8337089961761189,0.862490418796194,0.8825540179806703,0.8895212547539999,0.8840537944433358,0.8842962154093292
S09142_L0243_E001,0.0,0.9704026056528091,0.9701098649104436,0.9678206661542257,0.9647933154900868,0.961343836069107,0.9602214995622634,0.9563048975070317,0.9388874681492646,0.9279789982810617,0.9196689101780454,0.9090456689198811,0.9025098277280728,0.9020026798124114,0.8963971388861537,0.8887971530680855,0.8832621392533183,0.8781717085639635,0.8764958724528551,0.8662961848632743,0.8614426629568139,0.8599286511391401,0.8632085788398981,0.8580213524301847,0.8544764716426532,0.5487023672483629,0.6922090086272568,0.8227006631994467,0.7623543493728716,0.6107795988889573,0.5796211608226712,0.5465622725890842,0.49503030496557676,0.4790621426566452,0.4634293416467248,0.4439878082534901,0.45362607436357283,0.5002690901954042,0.5561106504657948,0.600457342929763,0.6701226086948966,0.7292080718874575,0.7690593906893344,0.8089689456641418,0.8477047252618727,0.8731482902735319,0.8891677210229447,0.8896812064104402,0.8767598835464614
S09144_L0224_E001,30.0,0.968344686349233,0.9682398428122203,0.966353053410848,0.9650597561995189,0.9633654721975327,0.9619519356489181,0.9588709340890249,0.942934002032814,0.937599662732333,0.9307435198283444,0.9230555182391157,0.9169406918212771,0.9149896523306768,0.9109837643882881,0.9076762931570411,0.9026449792400624,0.8995554803183768,0.8966940966323794,0.8894765962592016,0.8841378571533909,0.8798939032976826,0.8815108061035474,0.8782141590317091,0.8754490813141068,0.9538055135627433,0.9730675572113929,0.9793136982600299,0.9726773230761739,0.956150091710656,0.9571288420873599,0.9551860495914359,0.94361221463528,0.9306343029471312,0.92037387518023,0.9049299527295199,0.9135178611311778,0.9147645366257632,0.9232368227089233,0.9321725297637594,0.9431739625016261,0.954145320454237,0.9608022915640231,0.964602830203317,0.9679524530133629,0.9707293713162615,0.9689800406301174,0.9629456638685081,0.9591755892787145
S09154_L0224_E001,0.0,0.9633909854094187,0.9642151656150818,0.9619898634751638,0.9599804891745249,0.9561582383314768,0.9544791674216588,0.9477677224874497,0.9250696035635968,0.914827813245977,0.9081108249413471,0.8984895604414245,0.8942263653725385,0.8936687017013318,0.8894565708374527,0.8832656826780488,0.8792062093876303,0.8748325022049248,0.873961014671872,0.8628901156354696,0.8572734141200781,0.8567983209791904,0.8594891201158364,0.8549026253024737,0.8553583618501822,0.2236179539078418,0.3247491678761531,0.395281398679574,0.2643122981820813,0.0484360383792878,0.07074021312043342,0.10754534251721912,0.08168253791802862,0.11067354899677607,0.14240352207777512,0.16580593139579194,0.18060036743762709,0.2645667220285412,0.35358583340395705,0.4114371112612219,0.486293363552132,0.5890576743501243,0.6823674445829739,0.7339281713351428,0.7834217932243993,0.8155124151084571,0.8360566562131341,0.8387158830052882,0.8190926677066998
S09155_L0206_E001,14.2857142857,0.9693338361183802,0.9704328623215357,0.9697579472859701,0.9690089753071467,0.9679175244569779,0.9659715936581293,0.9633872306346893,0.9519816764543454,0.945798118452231,0.9406251118481159,0.9330952602376541,0.9294088234305382,0.9270684594313303,0.9221336631278197,0.9189743800759316,0.9142692444945375,0.9113618077213566,0.9084519303714236,0.9016579736818869,0.8968813846111298,0.8941761946976184,0.8949869067271551,0.8920861872931322,0.8901331906716029,0.8954951749251107,0.9458908809656433,0.9622998741482304,0.9517263151987818,0.9233679672086108,0.9255480930648643,0.9267176495645625,0.9094044336525746,0.8991414711008989,0.8980451220721537,0.8885887239413124,0.901346904954495,0.9033730791961387,0.9121558954115025,0.921279627948822,0.9360051389712455,0.9496258552150391,0.9577778200369933,0.9636144664061798,0.9651593666140517,0.967594332660231,0.9651972191099212,0.9597359205515967,0.9486726068983604
S09156_L0236_E001,88.8888888889,0.9687638778686524,0.9672500366767247,0.9651632138888041,0.9654446993271509,0.9644969154198965,0.9628030819495519,0.9593092271089554,0.9469962200137476,0.9411259346907027,0.9359450154739122,0.9283461927939206,0.9238196050450206,0.92239027845487,0.918545316625076,0.9154098511027793,0.9110108728054911,0.9085630168231825,0.9059727059776584,0.8998767774756998,0.8949204975695757,0.8927294710806261,0.8938037311732769,0.8910154134904344,0.8928146576955914,0.9574000415902968,0.976896845824403,0.9831334340331126,0.9787758614348085,0.9563089132343117,0.9568062450411013,0.9577439243926061,0.946123718078474,0.9412312904112908,0.9344426363108608,0.9229274341317938,0.9270771045497512,0.9318544180760423,0.9386733324716183,0.9475185227674934,0.9557960923926058,0.9647116870501087,0.9711378898592958,0.9760830458327683,0.97943025336256,0.9818970810924084,0.9834303434750442,0.9833750737799453,0.9789905639499142
S09158_L0218_E001,0.0,0.9597079027891159,0.9605479985078176,0.9586950207153956,0.9556654277245203,0.9523893351554871,0.9512091743548711,0.9447854870955149,0.9259942761287093,0.9169706769070277,0.9099421854596585,0.9008406079870959,0.8952931584877273,0.8932801204452602,0.8863465489981075,0.8804559844650017,0.8735331947226077,0.8686742734236953,0.8659512775198867,0.8560611467830216,0.8481473475793997,0.8439593260440355,0.8438779974033436,0.8367769177407026,0.8319686473757029,0.4448066782661049,0.6067047113273414,0.7625901354445215,0.6945730350225332,0.49875456702037024,0.4763860487985766,0.4532554470324788,0.39634259895208196,0.3746334048273978,0.3710667837963849,0.35322360495292554,0.3643754779218682,0.4230621528998687,0.4785371516191491,0.532265343250019,0.6146733580632305,0.6798263007867313,0.7284001545527776,0.771875724232941,0.8119368559454126,0.836663818891983,0.8469917313697661,0.8423742501087492,0.8152435797179756
S09161_L0216_E001,57.1428571429,0.9730678449869156,0.9727279373407364,0.9704957600434622,0.9682861872514089,0.9675716066757838,0.9666603256464005,0.9636995149056117,0.9521046701719363,0.9460073366463184,0.9398807591622075,0.9319550696089863,0.9261002189517021,0.9247716692388057,0.9208891457219919,0.9177782386044662,0.9131978358104825,0.9088732650975386,0.9069480298832059,0.8998004528433085,0.8951945677275459,0.8931016919066509,0.8927308999101321,0.8902625288367272,0.8871769334872563,0.6829983532708023,0.7978646014517178,0.8733694949099058,0.8391830265744613,0.7382492900751537,0.7167582831960252,0.7227715521475112,0.7043845804275108,0.7180265723177884,0.7284288056093948,0.718184033707757,0.7577492007603024,0.7718426653515885,0.7856364276523085,0.8009287977530485,0.8230989730431196,0.85241893971999,0.8738006916406292,0.8960399362946223,0.9102816753986008,0.9208744534320967,0.9212492035780445,0.9116741226892379,0.896722641733431
S09164_L0239_E001,0.0,0.970819198290507,0.9693352896372477,0.9663756204446157,0.9648505133390427,0.9624755452076594,0.9610100167592367,0.955120768626531,0.9372617208821078,0.9279238455506662,0.9207686053539316,0.9110958276763559,0.9059700233495483,0.9055361094362258,0.9010302543228803,0.8971909722673397,0.8913404099439213,0.8859521138233443,0.8836992763428327,0.8736135467307953,0.8678235398248847,0.864549486591015,0.8654039328545332,0.860646363730232,0.8586216902981202,0.7738104153456433,0.8396961354449526,0.9052533687601322,0.8767897591856005,0.8096268144014467,0.815209783775601,0.8147096578494145,0.7963125075827144,0.8039922145956432,0.7964687720621799,0.7779424517443363,0.8066689267830808,0.818760457120803,0.8305274763564223,0.8477308115602984,0.873302146148059,0.8945815539512896,0.9084601401325326,0.9210243482709491,0.9307749361345465,0.9402202988646714,0.9434963258483333,0.9406226460622567,0.932777592718404
S09175_L0200_E001,75.0,0.9652311817010244,0.9651124633550644,0.9644659846226374,0.9644343460400899,0.9626302292744319,0.9612568457921346,0.958551909883817,0.9450271065408985,0.9397166719064116,0.9341006290763617,0.9267924074350545,0.9222837149053812,0.9214033270912866,0.9172054151892662,0.9140620039701461,0.910200054700176,0.9081429835483432,0.9058643625614544,0.8994422105671838,0.8954226282481104,0.894001610904932,0.8939965986435612,0.8907298629979292,0.8909205989266435,0.9072256014229884,0.9411532485861999,0.9599876379091768,0.9500124110550189,0.9220266395900086,0.9242779506394259,0.9240089497448861,0.9166936271777665,0.916466531385761,0.9105175044374185,0.9010331778966743,0.9109456414555273,0.9148366900012785,0.9230816600515689,0.9319843733267984,0.9396261412553256,0.9505521123920874,0.9571837046969399,0.9635360295681945,0.9628378100231831,0.9580780208499045,0.9554693715974616,0.9519220353493423,0.947359353308855
S09175_L0240_E001,100.0,0.9710442404349645,0.9698356717427572,0.968698591351509,0.9686305048863093,0.966649446328481,0.9655645452340444,0.9635442515214284,0.9504467242484291,0.9453082879607876,0.9407857920862734,0.9337790678714712,0.9294648060866942,0.9283341096192599,0.9246508890862266,0.9217410863041878,0.918217212314407,0.9161527472237746,0.9139697066272299,0.9076063205127914,0.9041085064411163,0.9022974377175172,0.9022172593598564,0.8985202666074038,0.8979738505848994,0.9008376388642616,0.938396340293318,0.9585839848515767,0.9492901503226333,0.9153445113613277,0.9193128206734862,0.9199373965364771,0.9130055857405514,0.911414835944281,0.9116966173769744,0.9044633745417152,0.9144876187658478,0.9183067423020891,0.927047848789701,0.9358467096337734,0.9422072730615169,0.953015822923705,0.9597883126869128,0.9661294355286297,0.9665206410055686,0.9633654078855288,0.9624723591484927,0.9591062154312048,0.9565641918851168
S09181_L0219_E001,0.0,0.9693039793968201,0.9671295728286108,0.9635960158507029,0.9623418778578441,0.9605207814375559,0.960104789853096,0.957677011847496,0.9445512298705677,0.9352479450777174,0.9273601214264829,0.9171935115618011,0.9110445575049768,0.9097141271084935,0.9048457386371058,0.8991386084115753,0.8940301145774623,0.8893790020801825,0.8856301789581775,0.8767652940927073,0.8675060247381529,0.8623577125848582,0.8631245419780413,0.8559938590029875,0.8525363936324915,0.4443592185751193,0.6320604643973937,0.7849621505691607,0.7254882459134336,0.5173075207609223,0.4882369801392022,0.46483109756389657,0.4072100387817835,0.39493025372008106,0.37626517416136696,0.3593708048118489,0.35732711324976785,0.3981468732571811,0.4491737566930589,0.49652656791405775,0.5749545940938809,0.6548988640879427,0.71294346322044,0.7612342035646966,0.7967370319584745,0.8271891368455337,0.8440200413529905,0.8470500774882905,0.8438732129252735
S09181_L0225_E001,0.0,0.9715159379641215,0.9691119174957276,0.9650591246287028,0.9634711161851883,0.9612388708988826,0.9607041390736898,0.958173088033994,0.9445755707075199,0.9352425799866517,0.9279803799154858,0.9178431343057504,0.9113873879488869,0.9103749543465673,0.9061272817244753,0.9004049911022108,0.8953473890246824,0.8902578708939254,0.8869421414917645,0.8783591375586888,0.8715937204509974,0.8674611986257756,0.8693593761821587,0.8633003686467806,0.8603640394459168,0.4481062137985885,0.6357916941749178,0.788841774460292,0.7303343762005239,0.5238059284233301,0.4907974465374563,0.46829597211665686,0.4107161342342851,0.39978830889281025,0.3776943702830161,0.3603502326531685,0.3579971634476009,0.3952508009486772,0.44855330433021046,0.49605203141422227,0.577930410980781,0.6550550594507144,0.7136783940525586,0.7608946713224447,0.7951099285975427,0.8245648424040664,0.8412135108180532,0.8450996402083832,0.843991022827725
S09188_L0215_E001,0.0,0.9667657846609752,0.9673595855236053,0.9664064314762751,0.965414450764656,0.9641278320550919,0.9613425008058548,0.9549567317167917,0.936207904955993,0.9283380636520063,0.9232827057580774,0.9140999103703846,0.9082664011583741,0.9055764839668603,0.8983668494534989,0.8890531343302379,0.8825763750171075,0.8768686968988428,0.8755335971238092,0.8664543243243049,0.8609868150142332,0.8592771863304078,0.863862979054451,0.8597782252033551,0.8577858348091444,0.5436441908410604,0.7105118821402188,0.8338242832751408,0.7743279657300441,0.6098301774398636,0.5814801330243491,0.5538031361618876,0.4962665215730125,0.4943474332634912,0.48452672402237695,0.46833141745928275,0.46948074422188046,0.5183571648339733,0.5644531749403365,0.6127844596485521,0.6819192838158139,0.742901148324234,0.7815035489200426,0.8164122516817676,0.84600749795341,0.8641941781217733,0.8772926772828468,0.8783862130510668,0.8657228062392957
S09193_L0216_E001,0.0,0.9614720324675242,0.9623490058581035,0.961152855873108,0.960572652856509,0.9594517331520717,0.957975309809049,0.9528971194028855,0.9349218757500252,0.9234712680801749,0.9145877877299984,0.9033238158524036,0.8967783223316074,0.896235153923432,0.8903910249173641,0.8846660537620386,0.8791337068329255,0.875354831121862,0.8735680241882801,0.863111291239659,0.8577759905159473,0.8556959975461165,0.8581662303308646,0.8527486676126719,0.8531702328523,0.5129843006498269,0.6762488763029274,0.8178794820699224,0.7583575922402276,0.5927894518873309,0.563678692109258,0.5256271799243865,0.48855337345898797,0.48147849755027194,0.46942418691525084,0.45432493354745884,0.4690923939362953,0.5226973448452066,0.5730840922323055,0.6144611366194024,0.6888656189382147,0.7493293089567163,0.7882337197521185,0.8233528825068608,0.8536599471931396,0.87422050527554,0.8834365271858982,0.8877903040341881,0.8720517105384917
S09196_L0215_E001,11.1111111111,0.9594178758462271,0.9576334765752157,0.956984716852506,0.955950325846672,0.9539991487661997,0.9511966236035029,0.9454382101893425,0.9310227921170493,0.9244050826734552,0.9185885509910683,0.9104125186956177,0.9039775869306177,0.9036631148755551,0.8976911066761241,0.8923125389583099,0.8866558550811994,0.880947989742582,0.8782921815551817,0.8688732778361689,0.8619810929880477,0.8580870145522058,0.8574732505641878,0.8526639726211628,0.8482956088334322,0.5997134663761491,0.7339705546741196,0.8212348652787751,0.7810049523853031,0.6528130377563035,0.6374047260714367,0.6379646264721405,0.6061817398055533,0.625381183714735,0.6446382263599278,0.6342800177100051,0.6880855282888643,0.7038048995748504,0.7135447094385218,0.7330130276776553,0.7616809681002749,0.8026429866349102,0.8306407046656102,0.8566370961497857,0.877968964192767,0.8910193282845803,0.8852848895879609,0.8709133305625382,0.8577616037344902
S09199_L0239_E001,28.5714285714,0.9679109983841578,0.9675995718240737,0.9663405486345291,0.966964941740036,0.9667518464326859,0.9651151511271795,0.9611817006667455,0.9477825726221005,0.9412412888258695,0.9370876148591439,0.9297198853294054,0.9250423154036204,0.9231137813590466,0.9184423693741361,0.915982556981345,0.9115433650861183,0.9083273625336588,0.9063868052499989,0.8993622079823786,0.895575025056644,0.894293928610161,0.8956871855283777,0.8944365016619364,0.894227874711156,0.9513222682385438,0.9756184721375771,0.9808851708034044,0.9702085172572283,0.9508792108553485,0.9535352866434698,0.954388116443519,0.9462634251391732,0.9438552536935273,0.9415532730295546,0.9323955084908333,0.938498554647008,0.9413112226527423,0.947783037986928,0.9555044106405998,0.9635216128182833,0.972548394913038,0.9782802230689546,0.9822323055399019,0.9851850717578312,0.9875030736867643,0.988768594131465,0.9887528410597282,0.9859778633753322
S09203_L0206_E001,62.5,0.9640854617754618,0.9645653306245804,0.964874624411265,0.9632655924161275,0.9625081236362457,0.9613615659475326,0.9567359217007955,0.9414346717403581,0.934938370848385,0.9294396374663338,0.9215389397358522,0.9154514116173765,0.9141344890086912,0.9092965600453318,0.9062158266528665,0.9021324491833026,0.8977261927196135,0.8959997488476026,0.8882170619722456,0.8823931598629181,0.8798312589265406,0.878628854378437,0.874295161291957,0.8718046668767929,0.7123647885801283,0.8160604150921935,0.8777837829236408,0.8428032131282532,0.743017285707736,0.7322897617288403,0.7372212561444976,0.7105213920848276,0.7182703044455996,0.7295655326387128,0.7227266278628351,0.7574529776797417,0.7646803910615932,0.7759417544952959,0.7925335987284263,0.8126142932749936,0.8492758915456685,0.8737440844514833,0.8940175986333698,0.9078092718234942,0.9168806870086198,0.9154214670557946,0.9129937915935936,0.9054805022618722
S09208_L0239_E001,0.0,0.9680910289684932,0.9691266153256098,0.9688868202368418,0.9671468603610992,0.96378881641229,0.9616274558305741,0.9559401743809383,0.9337212930818399,0.9236669813419381,0.9160335030655066,0.9064388176451127,0.9004252767550449,0.9001393759846688,0.8943130679590007,0.8872696461727222,0.8825265406798571,0.8770213284147903,0.8756811176125581,0.8665419321680917,0.8615324029916277,0.8597934714605411,0.8600800219674906,0.8547851473490398,0.8518979232311249,0.5456802405549476,0.706698334202786,0.8328914824231045,0.7617684350010554,0.5931071748548346,0.5662597150727069,0.5262908890006237,0.4738438973740145,0.45471823111880205,0.44326433858862957,0.42856694274216756,0.4499766206399734,0.5056758545075999,0.5542857106631524,0.5975805310101274,0.6724114279637852,0.739431806098779,0.7814483837748758,0.8164935703318162,0.8489909358725882,0.8744588683212683,0.8856385241746757,0.8902100198233361,0.8767818534853647
